Date,29-05-2019
parameters,Sampling Rate,Sequence length,Prediction Length,Repeat,Is Continuous
values,1,90,10,False,False
,,HA,HA,HA,HA,SVR,SVR,SVR,SVR,SVR GRAPH,SVR GRAPH,SVR GRAPH,SVR GRAPH,ARIMA,ARIMA,ARIMA,ARIMA
Node Number,Node name,RMSE,MAE,COR,R2,RMSE,MAE,COR,R2,RMSE,MAE,COR,R2,RMSE,MAE,COR,R2
0,Mirpur 10 Circle,16.594994648427534,10.873679006274939,0.3299573456574655,0.06321215447444173,23.537289518376934,23.282491049484527,0.022697239025819705,-0.8845163627069756,23.211394670902166,22.900692913550284,0.37258844831663446,-0.8098842988806936,16.4542709691576,10.860719004498925,0.34142774877437226,0.07903250161433928
1,Mirpur 2 BS,39.01999803363847,26.46328180917603,0.43526114995352094,0.17368379961100133,44.579864917579165,37.51743362635938,0.43868835447735627,-0.07857233710276557,50.73168638885497,45.346801500477596,0.42068666529762705,-0.4019725989344918,38.93173316439936,26.4822413211117,0.4370867314138497,0.17741789517153572
2,Mirpur-11 Bus Stand,33.012689086493644,20.558928586684324,0.15727289751885326,-0.0036467863008997625,38.58586357216774,30.40336394039038,0.15115376891900814,-0.3711202461413603,41.46614906080052,35.1294999050704,0.12737583346255923,-0.5838346342873744,32.972225398697745,20.558056461357967,0.15629481369564893,-0.0011879522758488914
3,Proshika More Bus Stop,33.00355658088844,19.978587913938263,0.6005693584316285,0.3534866476331816,34.6210838526774,25.62874251636054,0.5763732882892623,0.28856155285014307,35.41380166693039,26.94036604250619,0.5552396415570862,0.2506800253584214,33.09007034445431,20.09588338825688,0.5973254312729118,0.3500927338802533
4,P.W.D Quarter Mosque,10.01725835448987,2.836929514323898,0.04119265434579436,-0.02229270525615945,9.970850603363841,1.498774724567083,0.04046414790655704,-0.0128425325854018,8.14390889647377,1.1636051438580783,0.06645064555080979,-0.00944803823757967,10.075947769468808,2.872813036433421,0.03549809527953281,-0.034306674951942506
5,Mirpur Benaroshi Polli Gate 1,92.63416356988859,64.34281318174581,0.3599227039586346,0.11709043997100999,121.04738779397186,111.041842572992,0.3558432841102499,-0.5075950193755818,136.57764349196404,128.40666206134517,0.3356791078413703,-0.9773571882667975,92.80681637930448,64.51426032748904,0.35490401917629394,0.1137962153130464
6,Paris Road Mor,50.331673927672064,31.968451807006787,0.33671897301679726,0.09825668717161906,59.387081071197265,50.51865925675282,0.33158197140475243,-0.2554058303474753,63.824951890237166,57.41092647546069,0.2869057988717391,-0.5721233095579339,50.359423671092685,32.15992172555842,0.3341719297030223,0.09726208310983075
7,Mirpur College University,39.85526948659881,21.421103459791812,0.335741436319482,0.08404148922523214,43.89130927661312,32.86755222193842,0.32973902659383314,-0.11086523194977649,45.088547033822884,37.74688729915636,0.31243837217900877,-0.36430987372154866,39.811433902247394,21.48526426388937,0.33358520636846906,0.08605525033319616
8,Avenue 5,57.12433738667743,40.671359999693784,0.35433143612952245,0.11106271600264717,62.4674880688786,52.063709192361735,0.3550288805592189,-0.06300879042646268,65.21146513487935,56.143149149321054,0.34647674244206883,-0.1980155269706949,57.02765859322153,40.62230589658285,0.35621051194317715,0.11406909343219129
9,Dhaka WASA (367282274),39.27034752220303,27.587609195719875,0.26819081701667286,0.03975011144949647,46.32218790467483,40.34335361815704,0.2210412177272182,-0.33608135720579857,54.767449964637706,49.652556207196966,0.1078988148915871,-0.9220774291765952,39.258625696955264,27.724456624904644,0.2645300942472833,0.04032327681273362
10,Munna vai video games,125.45982995226234,105.16481652582782,0.399951040180532,0.15332547653888762,136.32926508044326,123.50589988348035,0.3688899353601469,0.00026409478290878585,133.03344842595862,120.40256910322277,0.4120785540727011,0.033341490383075545,125.42852358627479,105.02108955980182,0.4001453769566572,0.1537479702632213
11,Udayan School road 14 no,66.78038425290295,46.6042023691186,0.2785062447026633,0.061135350449669335,79.96102158357871,69.0094887438486,0.26371218089523735,-0.3460519698957445,80.34951739020106,70.65316975996751,0.26779097487888676,-0.37903343467976036,66.94147181973474,46.71422623256377,0.27031387882847885,0.05660043099824141
12,Jalladkhana Killing Field,18.973210828384875,12.09605730601413,0.2262675869824018,0.0013753866771479828,21.227420305245612,15.72413138776892,0.19507458998359797,-0.2500144660189427,21.894978767067524,17.79793519507188,0.11228481062445031,-0.6886235795064581,18.916061447415043,12.126042214520718,0.23618862887007694,0.007382258922707163
13,rabbani 2 (3734088700),76.73134021447723,57.08649058633167,0.7346214831048474,0.5312709665582915,82.82050497317267,67.65367402595085,0.7283341642556486,0.45392532545158937,84.9983743772691,72.82720849550388,0.7777167933463565,0.41228733534806405,76.96452005384116,57.13826687293509,0.7340819811310987,0.5315980931556392
