Date,29-05-2019
parameters,Sampling Rate,Sequence length,Prediction Length,Repeat,Is Continuous
values,2,60,15,False,False
,,HA,HA,HA,HA,SVR,SVR,SVR,SVR,SVR GRAPH,SVR GRAPH,SVR GRAPH,SVR GRAPH,ARIMA,ARIMA,ARIMA,ARIMA
Node Number,Node name,RMSE,MAE,COR,R2,RMSE,MAE,COR,R2,RMSE,MAE,COR,R2,RMSE,MAE,COR,R2
0,Mirpur 10 Circle,18.06025322274101,12.601578202715734,0.5510349727291647,0.2899064018143741,23.92360082180872,23.674064419429698,-0.4007890269461484,-0.2460085473735869,22.710590108918105,22.31333573853958,0.531992795383334,-0.12041017362083961,18.100978294074437,12.701128826583213,0.5479729245077498,0.2867003318686494
1,Mirpur 2 BS,36.537482406216775,23.647208559485197,0.4385756657308845,0.17278689583673823,47.6408130984081,42.04530711201659,0.41812286515650454,-0.40636644969218083,55.19281846726151,51.00175734635105,0.4065540708524514,-0.9025977240930672,36.69656830310394,23.987003843797403,0.42908201259980944,0.1655677651425418
2,Mirpur-11 Bus Stand,30.13279061998543,18.069788373639263,0.19029976318067865,0.0007154104837359121,40.26824716998756,32.79372463481883,0.1723952324908431,-0.784579638920734,43.09352039939465,37.71419298595534,0.16065832677429248,-1.0461550031871312,30.064517421275713,18.1240556368668,0.19070969733401066,0.005238527292581452
3,Proshika More Bus Stop,31.35637495155646,17.780423467950637,0.5586339514054949,0.29325543618018113,35.18149657291694,27.50576885094312,0.4955937822915284,0.11030858831442225,34.836773773910494,25.805406623573123,0.4796322508043729,0.11598729882836611,31.7084387992986,18.091100700094003,0.5444044096367112,0.27729593448383216
4,P.W.D Quarter Mosque,9.042763345389712,2.5315071414125194,0.04306657323968157,-0.03196402890534755,8.953486666200982,1.2348962306927782,0.04309274627197993,-0.01168802928815138,6.81206169096486,1.3374861962682871,0.07530292137144425,-0.003150767632208895,9.004245455444792,2.546442106161395,0.05786825577794528,-0.023191396192389524
5,Mirpur Benaroshi Polli Gate 1,90.93529162759216,60.666870180157694,0.31091251019748084,0.07064283469932842,126.091952460254,116.95822230568109,0.3042725457006167,-0.7868679655812272,138.09977488682378,130.32401807703314,0.29010785445954995,-1.1965543435035024,90.5823814877158,60.72831847993741,0.3138376195821036,0.07784230884261312
6,Paris Road Mor,46.46721721534879,27.575440225531374,0.2849595530770454,0.04854709156575743,62.584862937094414,54.65876740446812,0.2713327009689182,-0.7259673646981553,66.4386047535547,60.96864939692012,0.26445971437732374,-1.094647838950356,46.57318361353779,27.864272315867375,0.27432080117372437,0.044202652459543024
7,Mirpur College University,41.39308865081849,22.47412691845632,0.38580120636196197,0.10204450430678969,57.13833474621359,50.533038548834554,0.3201427238074946,-0.7110169177535879,57.30800088627191,51.88750245121733,0.33843913487354316,-1.095740522692735,41.26519503011789,22.598091710027077,0.38345181403510387,0.10758481871708736
8,Avenue 5,55.51416450059088,37.8708077879112,0.3104763696128452,0.06799454656265225,67.09541797643786,57.559128262487995,0.29355389839126905,-0.3614339080735356,70.25830770293211,62.202448913865446,0.3129114571069945,-0.5351067125122586,55.31637748834266,37.857683400716994,0.31224240250838825,0.07462385254427728
