Date,29-05-2019
parameters,Sampling Rate,Sequence length,Prediction Length,Repeat,Is Continuous
values,1,30,30,False,False
,,HA,HA,HA,HA,SVR,SVR,SVR,SVR,SVR GRAPH,SVR GRAPH,SVR GRAPH,SVR GRAPH,ARIMA,ARIMA,ARIMA,ARIMA
Node Number,Node name,RMSE,MAE,COR,R2,RMSE,MAE,COR,R2,RMSE,MAE,COR,R2,RMSE,MAE,COR,R2
0,Mirpur 10 Circle,18.952346993362152,12.87554506091362,0.512746145647062,0.2197288398023921,24.005082584315804,23.75375322907402,-0.4390159799817095,-0.25177411191939725,22.097646906034804,21.462048609316874,0.537078376085911,-0.019531972394927877,18.77265609461246,12.965804143813267,0.5215797463892078,0.23849048657015848
1,Mirpur 2 BS,37.560896709782206,23.736831866501046,0.429593734767197,0.1314686721875159,50.25929328866872,45.16444288611319,0.3521446182170582,-0.555057096246607,51.73365755837601,47.35712044049118,0.43088817629034815,-0.7015710848899128,37.258197188684726,23.667698021462627,0.43537413050975754,0.14541107938731257
2,Mirpur-11 Bus Stand,31.30987144447549,18.67302454980142,0.1631950833853726,-0.05646126446809685,41.80407702157605,35.86773495564884,0.13572267845703884,-0.8833380800457151,42.339102099373335,35.96843162111245,0.1544437557392097,-0.9654062040541995,31.21044302111648,18.659409551587693,0.15974635598274115,-0.04964342761726637
3,Proshika More Bus Stop,32.06930570514555,18.212429570298735,0.5744968412477786,0.30198180650598316,39.643873531646456,34.25466782074421,0.5084429473323029,-0.0666938500839378,36.71678710614205,30.368365437611637,0.4927023980595359,0.03685827725517188,32.15877297497584,18.333828897983867,0.5700322620061642,0.2983356938797842
4,P.W.D Quarter Mosque,10.904168754259018,3.825398079414183,0.0124307711712339,-0.1275501965731929,10.339544837009846,1.4652732486830808,-0.0065214803056199856,-0.01380306195963188,6.957472505694935,1.4871841111172497,0.0645868514382204,-0.012316435560076666,10.837964533597823,3.8605792589328844,0.003008243281379106,-0.1139000099756271
5,Mirpur Benaroshi Polli Gate 1,93.87565228362247,63.91661686431413,0.32420996520900924,0.0672790255588015,131.16125652724003,122.53764671454758,0.29228921290643084,-0.820777780056203,138.2238640404261,130.74437093898106,0.30830755886329364,-1.2446545045570874,93.96156166538753,64.28786013644168,0.3183579603285554,0.066201412618343
6,Paris Road Mor,49.9239131250403,30.83969819493776,0.28669362354000505,0.030064478344268952,67.2321946786666,60.66900271930175,0.264592186879192,-0.7590581794942433,64.67042344586999,58.844846705728564,0.28080749160367974,-0.9922623210477051,49.97736489189375,31.13690721281589,0.2792508244537836,0.027762776414141488
7,Mirpur College University,44.4007852196191,24.858765058343916,0.4292382815557857,0.13183667214308536,62.02102704996092,56.525920184202235,0.3260808615043471,-0.6939400769869992,56.89501088936557,51.24477826840206,0.334895835313359,-1.0602177631192777,45.061406170517785,25.488762985722737,0.3931759662079288,0.09863052145259943
8,Avenue 5,58.114554073155425,40.53893535450729,0.30011607072605984,0.038753521038792926,68.94045222865265,60.20500723479164,0.27648455402307615,-0.3527364687228347,67.6412168791278,59.13788460396729,0.3112801669956634,-0.44542251590900284,58.084659409615696,40.669756446759294,0.295350870083134,0.04028732404658231
9,Dhaka WASA (367282274),39.244221971835515,26.569129496208937,0.25989955819980864,-0.026678776747964816,57.91398744417952,54.09072090540202,0.19605961187836757,-1.2358881424765866,52.098030865802116,47.00030036477249,0.18852524659196185,-1.4957573729705436,39.11582967748168,26.818244931490575,0.25300191910541536,-0.02076265845209102
10,Munna vai video games,122.5682692937953,97.35433023429142,0.4153360320645449,0.15735670447994443,146.73188763173323,134.86706949381235,0.2658609704716693,-0.20763772482244436,137.09969947203857,125.9250999534534,0.3987533697898573,-0.0913032133794871,122.60185236039679,97.74781714220089,0.4141955673915605,0.15796439777927085
11,Udayan School road 14 no,62.44783793639434,41.70157741552944,0.2996579569331068,0.054100887852379986,86.62376496855585,78.55321196139626,0.2551063325465343,-0.8200533383964324,81.39485879383865,73.3294565626498,0.2786687364639036,-0.734030530707535,62.643531652561734,42.067750204165385,0.28848987296532314,0.0481632428028782
12,Jalladkhana Killing Field,21.005613846929975,15.028559412794458,0.24424841195047745,-0.10950471625386715,21.403495066073525,17.75118642405967,0.18213025957456994,-0.15193451629324906,23.470166459527658,17.70942447033934,0.10538594100689372,-1.035166767471373,21.095516178744482,15.358677754517348,0.2081323301906492,-0.12014790239332562
13,rabbani 2 (3734088700),80.99455968505694,57.78714161460431,0.6946132561752318,0.4681144442323144,107.96452960965678,93.85404734943641,0.40949637953782053,0.05491973851902876,93.46613476128029,81.98908751295141,0.6791879464428332,0.2426335353146809,82.54420675298887,59.73625273879036,0.686321528929616,0.45663000932952647
14,yummy yummy (3711553347),93.83528539752686,56.168667198659776,0.34398251767245713,0.0558177096075978,146.96591775312754,138.82039038450515,0.28925451459113266,-1.3160970525121751,134.71500014843608,125.90290294101221,0.2715917034144062,-1.18955075685192,94.4883979583065,56.79054480709557,0.32996521413657126,0.04490844022137708
15,kazipara over bridge,206.30807750182117,160.30084308267945,0.42638369819105937,0.14830840777299348,249.57430121613723,220.1671097469592,0.025885430699698956,-0.2463775661813956,237.65768667317326,211.42152384980213,0.3106323576000218,-0.1296522511457292,205.94060842822472,160.38948177145895,0.42643719539735997,0.15133971510733124
16,DESCO (367294607),17.09694919585338,10.470197879372064,0.4519688509286927,0.12540459833261042,17.37647019038735,12.668195410159376,0.3691019218946687,0.09657299840755318,18.02825052529374,14.651479268214704,0.2013334993487474,-0.4251291257411849,17.34000789062211,10.896064948652334,0.3375158304418624,0.015045160509264188
17,BRTA building (422163806),55.56595386946006,33.34915869166319,0.206328673373506,-0.006353825500954091,81.06349497125072,74.36240336261025,0.1866202939257189,-1.141824103681695,87.98142297999873,83.02643471891807,0.11791821887691073,-1.6798387241325172,56.28237236747305,34.560552805391154,0.1957161753022484,-0.006751766414178073
18,National Bangla High School,36.3727826158387,22.522516360325547,0.5949719061395617,0.3069044493268215,40.69357797271026,32.30867142439772,0.5158970048824185,0.13245540098539188,31.766262678310145,25.484868569705437,0.5180501368672,0.022262328670421105,36.698351556949234,22.68313466505245,0.5841333351773255,0.2928784617844128
19,Shiyal Bari More Bus Stop,23.870384284994312,11.284465633037282,0.16695121500265336,-0.08368993860182417,24.585553764353776,15.454489553184134,0.14633401959529185,-0.14959855541579525,24.28006031495707,15.09815711614085,0.14671515090123852,-0.1625864457980335,23.732775572968947,11.344423284124066,0.11670116230627993,-0.09311635308253718
20,BRAC Bank(4322832702),32.63857057571043,25.403655628041726,0.18500762976052734,-0.0891816609277416,34.720497495792905,31.959145506148154,0.2030262690347754,-0.23256530391349295,35.456105058128685,32.055369267510436,0.2155159748074698,-0.3073491902636445,32.45767053790386,25.47342542293843,0.181214432224496,-0.07639653995502105
21,Eye hospital (3740064551),34.91649587518492,24.474946032840965,0.5205279182335892,0.23126700251289434,39.688916084811495,35.24568572370427,0.2250315792099648,0.0067634450974348725,36.93795697482942,32.67491479396999,0.45743464665157335,0.10449044633966598,35.23205870658818,25.043841561676366,0.507827164482556,0.21956615004457458
22,Popular Diagnostic Center(4579879715),78.17441145580628,63.53060235587675,0.41513111143980563,0.1379458690819123,83.38182747014741,74.06423706510463,0.3414574894464194,0.019273037433322426,80.85054999536189,71.79803252601975,0.3615440293978697,0.07734470655370984,78.11413073412547,63.60922656019116,0.41311159046797996,0.13926587703480664
23,Unicare Pharma (3810905497),81.00467931287875,55.0244325056616,0.2567387573263143,0.025528134962085502,114.74008093284473,105.39870485142245,0.2308148060987118,-0.9551469030481625,109.4712574471392,99.26480250070477,0.19818143690918338,-0.9311760390056747,81.2798720508855,55.46529781381899,0.2454142796493578,0.020429410091241107
24,Senpara Parbata,128.83376538754788,88.87807773501277,0.7570246205405259,0.5614786236528524,213.97206274764434,189.59611042466577,0.49439940021630296,-0.2096104090035975,195.97078483864345,173.87448448759125,0.6858985592198023,-0.0292734250863258,129.58383157609194,89.79894086730496,0.7534207267188987,0.556414591951895
25,Janata Housing Road (349875110),54.2963932046291,35.047744667081155,0.1850648581633701,-0.04701376643640964,72.9588696857654,66.30856039024458,0.11337188379167402,-0.8904562169438519,68.63896185966584,60.961866167285585,0.13549136419137392,-0.7035270447092463,54.22040224869048,35.278855735990405,0.18133715530416603,-0.03917062595911802
26,22 Borobagh (678085727),72.34492064884269,46.997876026607734,0.3862469887188942,0.09917985322211542,109.45209313482445,99.26378691124077,0.14411437654349438,-1.0619120846015302,102.65303451843454,93.59207496316097,0.37251337462673983,-0.8443123742894703,72.47274540786839,47.22524277482892,0.3794692402481914,0.09590063890651768
27,walton showroom (4597572393),128.6138433560806,104.11532510620701,0.32603014906745337,0.08073215153585622,153.23338949530213,144.07405894129062,0.2424430260313262,-0.30488865250779273,146.04384624367646,137.70688985719292,0.28569783173812063,-0.2009674058395119,127.97603493344432,103.84474598949025,0.33214716101430974,0.08982701971640139
