Date,29-05-2019
parameters,Sampling Rate,Sequence length,Prediction Length,Repeat,Is Continuous
values,2,30,5,False,False
,,HA,HA,HA,HA,SVR,SVR,SVR,SVR,SVR GRAPH,SVR GRAPH,SVR GRAPH,SVR GRAPH,ARIMA,ARIMA,ARIMA,ARIMA
Node Number,Node name,RMSE,MAE,COR,R2,RMSE,MAE,COR,R2,RMSE,MAE,COR,R2,RMSE,MAE,COR,R2
0,Mirpur 10 Circle,17.91023551602585,12.33793349958309,0.5678101904123964,0.3076076586065588,23.936795874266732,23.684042358707693,-0.415635200258725,-0.23674936050738404,22.296244338843863,21.739363249354998,0.5613219649495974,-0.04447545493689864,17.770756649851755,12.290197304315342,0.575263329964446,0.31861296597686206
1,Mirpur 2 BS,35.54377715178627,22.576735135895355,0.48346390408546586,0.21599172059336225,46.681017878626506,41.2116224154722,0.4372956583697345,-0.35230336535562023,49.56273436929142,45.087722247228044,0.4710683494063904,-0.5608118266294366,35.42927773289686,22.58205297424852,0.4870731864655791,0.22103473577719268
2,Mirpur-11 Bus Stand,30.069652999187998,17.764725128046976,0.23976395548237517,0.02218885289217265,40.026284922383965,33.74242289907989,0.2065824589394813,-0.7325617259174977,41.50060068134116,35.0099284932705,0.17099428167030434,-0.8867107366735212,30.171750822443553,17.80591161432486,0.2356926888078,0.015537504171765804
3,Proshika More Bus Stop,30.03688307246923,17.082685371783914,0.6243888264534097,0.3801734448632462,35.49795353283291,29.471920212764033,0.5791222253918846,0.13430066479889613,34.693280549179896,27.92290375954557,0.541087401741078,0.13316255020898593,29.826536509954884,17.044235710196293,0.6301895940542154,0.3888242671707832
4,P.W.D Quarter Mosque,10.556619403049133,3.578694162927773,0.042729286547281115,-0.0632557310696309,10.319922033023062,1.5868681465040857,0.010568336914794665,-0.01611025907020336,6.872594518222807,1.358475020166899,0.0860262969212026,-0.002275054184311287,10.6950518153572,3.6389909807328755,0.044331542494129954,-0.09132421005432301
5,Mirpur Benaroshi Polli Gate 1,89.70251956400425,60.34683270054668,0.3696857878547658,0.1182635944598609,128.86674834058135,120.45975300992114,0.33887172613936284,-0.8197479114432027,138.4996130188489,131.11030029375578,0.3290595280084572,-1.2581891089305364,89.67109218984584,60.49902210491339,0.36815815880511454,0.11888132082542824
6,Paris Road Mor,46.8620973754967,28.178694134411657,0.3456652798580453,0.09608739499216379,61.72175678805975,54.60590430760114,0.32023740358647246,-0.5680487341418026,63.320390335787415,57.48763854238634,0.3039402545172581,-0.922482073140211,46.87540056614061,28.371231755610278,0.3432301879798667,0.09501273844978386
7,Mirpur College University,41.217147550914596,22.686170715264154,0.4972487567434576,0.22685942486458943,55.904433701329104,49.56841614662001,0.39500286089022074,-0.4223127565416396,52.99752634080185,46.818854607279754,0.369869491506877,-0.7946165857110221,40.772696981358,22.276016181288682,0.5113723649538668,0.24456255091194024
8,Avenue 5,54.88819724564569,37.88556729077717,0.36475265636430915,0.11177970952361072,65.03665670042945,55.99366739615922,0.3394005676935724,-0.24703651741494448,67.8258071096012,59.84014271305443,0.3402831115935422,-0.4577593436121947,54.78096752200476,37.89158003813279,0.36623758571222137,0.11524677847350051
