Date,29-05-2019
parameters,Sampling Rate,Sequence length,Prediction Length,Repeat,Is Continuous
values,10,3,1,False,False
,,HA,HA,HA,HA,SVR,SVR,SVR,SVR,SVR GRAPH,SVR GRAPH,SVR GRAPH,SVR GRAPH,ARIMA,ARIMA,ARIMA,ARIMA
Node Number,Node name,RMSE,MAE,COR,R2,RMSE,MAE,COR,R2,RMSE,MAE,COR,R2,RMSE,MAE,COR,R2
0,Mirpur 10 Circle,18.61529700194121,12.480563124432335,0.39581276815068445,0.09920074762092945,23.693692465934376,23.443487738419094,0.15378662097499893,-0.45933020707637695,23.660542687966736,23.425110694017608,0.42324156218577874,-0.30796608300502415,22.813202250732324,14.585724100983562,0.24100546678532286,-0.32391490469870177
1,Mirpur 2 BS,42.66851496189233,28.94041145550118,0.3948527801513718,0.04802317943964629,71.78281056986665,66.41328669128497,0.02742290047735097,-1.6943389870925616,54.90733839460854,50.6232705910243,0.43147909177894156,-0.8138053813052848,51.53499395470693,33.23353403138748,0.2938512353349194,-0.3749348005643993
2,Mirpur-11 Bus Stand,36.35322284328472,23.018689122402957,0.16409577673666356,-0.21104155475224884,46.625556640542015,42.137246292726275,-0.022759928030989068,-0.9921464759171337,48.25655079557052,44.60198969349552,0.14141554573617818,-1.3896268856113072,44.517351469762495,26.913291217133096,0.10477378759505124,-0.774200268933463
3,Proshika More Bus Stop,39.01496606743211,25.78511442040523,0.5623748847519066,0.26352419606800215,57.183410150147715,51.20446948108641,-0.3916665019411009,-0.5821079697165066,54.40056291209444,48.9911971694934,0.3102015310305691,-0.5657111308925407,47.8242460580064,29.654372566982985,0.4551959017551938,-0.0650132101896177
4,P.W.D Quarter Mosque,21.118978526891222,13.161307609860664,0.1300365506944158,-0.7571945005632397,16.125105548214627,2.6823492501446253,0.02344261564464071,-0.024422598263102113,8.24766965570969,1.6791367525389136,0.0708175011871089,-0.03049200983145095,23.02690679449634,11.278451655802726,0.05204690848634753,-1.100403232981479
5,Mirpur Benaroshi Polli Gate 1,106.87644299827895,78.45216100296932,0.3043961146102908,-0.06343423594599984,162.38231572244547,151.59997940626724,0.12929275534344897,-1.4548452275340495,165.68376091059173,156.8974816012869,0.14468547859563538,-2.072031953063046,130.2871468310789,88.51921311575022,0.18511685825951976,-0.5227962904873749
6,Paris Road Mor,54.68303305918708,35.83708646093967,0.3185864704795366,-0.07173361967293701,85.55138658792877,80.22059749699045,-0.18887379460670287,-1.6232263717301407,81.48804833974644,77.36237294107508,0.2225494931199425,-1.9243132027269176,65.10802586357946,38.76272860117273,0.21172647564139777,-0.536896598601464
7,Mirpur College University,53.94835621908504,37.47355059629236,0.4815167634126167,0.12488230636923359,59.951746534219666,47.189450864391844,0.09774153281622117,-0.0807212999302378,70.88480061457298,67.2281907910936,0.279083065033978,-1.420667910389231,64.48666345009853,42.19112445064018,0.2884138323857804,-0.3941419711731198
8,Avenue 5,66.51556580374768,49.46525207665104,0.2743106270232734,-0.07566668153640022,83.32644187787544,74.82187528858073,-0.036299183373168245,-0.6880947225051273,81.79767163455355,74.87821764142905,0.27624828310103966,-0.9429238263489244,80.97949408645697,56.098706328532025,0.17250922361702384,-0.5395840794003559
9,Dhaka WASA (367282274),45.991606101260025,36.05318574514039,0.27575476400817794,-0.1117051668698732,67.81861627615734,63.416451702353896,-0.2735477641038703,-1.4172987134701258,62.824565409114946,60.233575589180795,0.18534029453402437,-2.385061716798844,57.405313283156666,41.75356216686612,0.10476042476205134,-0.7841379032151092
10,Munna vai video games,135.79198902042458,104.58659771600946,0.3373896970252401,-0.004896827471712717,164.51168418947242,150.82895462285808,-0.239371290028244,-0.47491391392372795,163.38146842346958,150.595730440464,0.30247145750582266,-0.4863385786124721,158.5739872181776,113.83445946043574,0.24387108118076792,-0.35345815214624965
11,Udayan School road 14 no,71.73569918744177,51.31985143592443,0.3136080415531605,-0.05328874352554425,105.95780821154798,99.19801745858278,-0.21795564295505862,-1.2979612655948167,110.15233024212479,104.56295950896103,0.2564148710833948,-1.904760314011443,87.36929144741885,58.23578613892263,0.2012624482894555,-0.5097055994953381
12,Jalladkhana Killing Field,27.26068541762547,22.539983261051507,0.2556452558244743,-0.18436013952742547,24.77223107706804,21.299439402589343,0.24634101035038433,0.021996328482551508,21.990718038428295,20.409120288814993,0.1853491944006112,-0.515519947550747,34.26160080631165,25.134996856059146,0.07803161474615793,-0.7508397552469228
13,rabbani 2 (3734088700),80.1377122548253,56.650190114068444,0.7033224459040769,0.47390728423198003,115.07185191954191,100.43377563174907,0.3533093195408697,-0.0847423931900042,107.81750868379851,95.52397351001999,0.5380851072558752,0.010155661347258316,98.51079693305597,69.2969020355854,0.6095951672265241,0.2570600732321211
14,yummy yummy (3711553347),106.43604438315418,70.61113556983946,0.3688251525388008,0.009364155557666343,156.43177890048102,146.41964068898596,-0.3054807038108821,-1.1398658812536109,160.8947648352452,152.9724851017331,0.006875006316515611,-1.7759180605889617,132.4135631908398,84.36399776215289,0.26506687398209233,-0.44312076373544507
15,kazipara over bridge,219.40466166142951,168.3729487381565,0.35943223514069167,0.010884060105263327,250.3561091664862,222.08787796062074,-0.3085316548519066,-0.28786958321012124,246.82158591222037,218.70993007043737,-0.04222855605134709,-0.24651705736124851,263.09195696873036,195.48882007508308,0.24943556145398016,-0.42149842450242114
16,DESCO (367294607),18.928801881326198,13.244885570327202,0.5525371929766556,0.22528927726243353,19.496070540714943,17.41799004222363,0.45618300179056687,0.17815959193510522,15.584502584809137,12.142449364443406,0.45221181888675815,0.1599352278857482,22.14301876790454,14.172803792725077,0.29900729310036445,-0.26829117415936343
