Date,29-05-2019
parameters,Sampling Rate,Sequence length,Prediction Length,Repeat,Is Continuous
values,10,6,1,False,False
,,HA,HA,HA,HA,SVR,SVR,SVR,SVR,SVR GRAPH,SVR GRAPH,SVR GRAPH,SVR GRAPH,ARIMA,ARIMA,ARIMA,ARIMA
Node Number,Node name,RMSE,MAE,COR,R2,RMSE,MAE,COR,R2,RMSE,MAE,COR,R2,RMSE,MAE,COR,R2
0,Mirpur 10 Circle,18.22680935295299,12.694450180691792,0.48724233320807764,0.2137090984887534,23.751354094768534,23.50581129218569,0.06842558601973422,-0.3351765525886794,23.26979996943924,22.945307463323612,0.48033237535410467,-0.2093565456725317,19.660143988606798,13.209005264508408,0.4250202084858861,0.08949088019066187
1,Mirpur 2 BS,38.291697344536274,25.328369965455718,0.4436165915734504,0.15769301228942345,70.79916531094645,65.9564450331791,-0.18053460113085215,-1.8795023913122177,48.38158436408416,43.57679304233745,0.4584503579793108,-0.4473691979550152,41.972752630517626,27.216799737739372,0.36872145528350947,-0.014572109226560936
2,Mirpur-11 Bus Stand,32.77797650855222,20.22560111800291,0.1805726249580792,-0.07166285104851977,53.057473828144566,49.79934986260816,0.15396172379214335,-1.8079348950041436,43.65770708193597,38.8263258906783,0.1488161976914017,-1.0189282911732644,35.31743710448422,21.544692007387525,0.14748634902996063,-0.24788786218237369
3,Proshika More Bus Stop,34.32555768377748,21.441801595261975,0.589577968530604,0.32598400709488107,57.2650120610502,52.28389958867268,-0.1436973648064961,-0.8759173958758941,45.52084333434839,40.43175815577423,0.502497193759839,-0.2851947811669264,37.26392039953006,22.73207804879965,0.5308765700873211,0.20639332097252627
4,P.W.D Quarter Mosque,14.888160648073898,7.75233779312329,0.08327274295069592,-0.3284535441141039,13.05512467592907,2.0835321495309502,0.008840857219707995,-0.021471670649168217,7.526517166782513,1.5108041576012317,0.0751421998703005,-0.016568073755069967,16.170911382100034,8.179991866560457,0.08959081025774537,-0.5672319381351973
5,Mirpur Benaroshi Polli Gate 1,98.25555752426656,69.00492716366753,0.31414366032331653,0.03401562129582081,163.1718053929015,153.364614964425,0.2743411271867462,-1.6640728235877313,157.82431017177672,149.77819808121563,0.28843574337727135,-1.8491638820296301,107.83579578129074,72.58577466385462,0.23727402029972788,-0.16278183683092906
6,Paris Road Mor,51.29625344901138,32.47100137571501,0.30107172832389456,0.01683826894573537,84.19720585667356,79.23425327598822,0.07108764254903092,-1.6487991681534249,74.09117841240824,69.83692358423203,0.2856357126415974,-1.5174589477697564,56.437257005669956,34.224659582976116,0.221882154687035,-0.19289106880921936
7,Mirpur College University,48.5341231832768,31.88563665555144,0.4680356163450446,0.17236057159470353,71.99853387464542,66.81711832102292,0.19148656793425964,-0.8213529004669597,66.93699601682255,63.552340227953714,0.3282470597031218,-1.4859417171397133,51.65856121483393,32.219795664035054,0.40898042579919014,0.03635657177358531
8,Avenue 5,60.896948170210784,43.85130135652626,0.289374406578479,0.014003322772472293,83.39453458373485,75.75430112542271,0.21431322622504548,-0.8490964832064967,74.17347681238881,67.06735295295236,0.29774119834149837,-0.6694005426018097,67.1926834423487,46.79195944395398,0.21562342864942755,-0.19963763618789887
9,Dhaka WASA (367282274),40.28032991543609,29.65446091252543,0.30556785513364304,0.02286516735975841,66.52622503346319,62.78874879270794,-0.17703627001191855,-1.665349827218353,55.97788117396502,52.862807029356865,0.22880608222344026,-1.7788248394539639,44.453345629286396,31.38821064312939,0.2160266439660462,-0.19580873183922676
10,Munna vai video games,127.94399633011417,100.02887975135614,0.37753906670945797,0.09374013467911724,163.12656346500134,149.8269932546464,0.10732163299101077,-0.4732019938030918,151.18788092331968,140.04650250629652,0.3899802393349109,-0.3042742357510537,140.8284078075715,104.53539096516958,0.2966381439847183,-0.09701912038223615
11,Udayan School road 14 no,65.73778526494957,45.41572189591586,0.331805934697837,0.05185446313618303,110.80591691920277,104.53288990301229,0.17395081236907098,-1.6938336399895562,100.72740216561219,95.2393472966937,0.2846075321195655,-1.5483293879712252,72.29780870116421,47.92165816733401,0.2553891271768792,-0.14659283088611796
12,Jalladkhana Killing Field,23.179681376943606,18.173228546721603,0.248296206124767,-0.06491747445524831,23.763160345245858,21.36673945277224,0.11732616326321926,-0.11920444570728739,20.983467191545113,18.58714666424951,0.16596647039745954,-0.4897433959485229,25.57970796127464,18.535803207986046,0.17630856316055896,-0.29552965888046634
13,rabbani 2 (3734088700),79.06672613912158,57.199483098687345,0.7081881802777993,0.4908799304522621,108.38895263685762,94.00097475286388,0.45075608701361536,0.04324058753263482,95.37140006877367,83.68666947703497,0.6815113432550662,0.2179839013026834,84.97027894285038,59.54530068537315,0.6774485654600308,0.4249956818968924
14,yummy yummy (3711553347),98.2707943273429,62.8835310357736,0.37153038370224406,0.07903931993102875,158.5007675357532,149.4277166775047,-0.13917407826539527,-1.3958239104319166,154.80782193569638,147.30871727039212,0.18919489128530756,-1.7226321320917544,106.12013484750814,66.57225674044541,0.327049453059769,-0.07013611057588287
15,kazipara over bridge,208.56694741348923,162.92394209915773,0.40687474498363235,0.11747224897846109,251.34454735794537,222.71265244973898,-0.23867073357069873,-0.28167034901867827,243.22049723337338,215.54434504244372,0.2247513737761799,-0.1986017545298404,228.50573351622867,173.2047363115831,0.3357995861261799,-0.059939219120131115
