Date,29-05-2019
parameters,Sampling Rate,Sequence length,Prediction Length,Repeat,Is Continuous
values,2,15,5,False,False
,,HA,HA,HA,HA,SVR,SVR,SVR,SVR,SVR GRAPH,SVR GRAPH,SVR GRAPH,SVR GRAPH,ARIMA,ARIMA,ARIMA,ARIMA
Node Number,Node name,RMSE,MAE,COR,R2,RMSE,MAE,COR,R2,RMSE,MAE,COR,R2,RMSE,MAE,COR,R2
0,Mirpur 10 Circle,18.31139975539985,12.269658054449273,0.5384626817045262,0.2561109233720539,24.003948310754474,23.75782207947245,-0.43483024158387656,-0.27829314425118534,22.54181860796588,22.05862489866706,0.5582275828963743,-0.06544876505466313,18.22935703535524,12.455085395067716,0.5435471462799628,0.269648066970811
1,Mirpur 2 BS,37.135254095098695,23.59547350729028,0.46259635456034776,0.16952659061389297,56.45827819013762,51.80956954846571,0.24945427117508398,-0.9195887249639696,45.710458453034704,40.60161184634373,0.4733925517899574,-0.3234993174954217,36.91264610967306,23.596801170628677,0.4678305406413017,0.1794887784726944
2,Mirpur-11 Bus Stand,31.092051644017328,18.43411144294612,0.23646390472122925,-0.015770575328081016,42.617498188926824,38.16926477605976,0.19875966877124496,-0.9084147742405824,42.12163028288161,36.13916770145481,0.16969835347674153,-0.9385454957377628,31.058673718329995,18.502561465318546,0.23722745302134812,-0.011661979839443504
3,Proshika More Bus Stop,31.85479318033518,18.777344135378943,0.6236844841153151,0.37149776571065873,44.80085431823927,39.68069496718206,0.5331563216021872,-0.24316804398459047,37.03279465750676,31.008650914363947,0.5403370539919401,0.08346294096901863,31.807687447150773,18.92628577376148,0.6249575460719102,0.3741949442301574
4,P.W.D Quarter Mosque,12.766741432585105,5.168861173982921,0.05812985849875277,-0.1568622143600764,11.975292150341186,1.7832556536170205,-0.01666506856983691,-0.017873354401394925,7.128422878070512,1.4367286339178071,0.09530326042132639,-0.00554932049294754,12.78716601945779,5.2385633257595625,0.04432320339024059,-0.16056673577342395
5,Mirpur Benaroshi Polli Gate 1,93.88612779024618,64.3360823949992,0.35990635040427194,0.0937582762300424,140.6278054474303,132.18180386387206,0.33482542330951637,-1.0332163683510789,142.60063002844296,135.2592744314319,0.31305989703183734,-1.3817817404610682,93.72771527164765,64.67495921726731,0.35808653549826,0.09748476092954594
6,Paris Road Mor,49.24461182876145,30.28635938543879,0.34685034138303217,0.07936227664955742,67.7652503616907,61.66668106829816,0.31838843389016036,-0.7433533623019692,63.57838707635805,57.70523948168854,0.30329286055259297,-0.9084337321544147,49.271054436724754,30.684718188374223,0.34363551186608904,0.08022144052499447
7,Mirpur College University,43.74086528434327,25.068469240507135,0.5265445297091085,0.2517230987454233,67.66054762089624,62.55461161420417,0.3410169143948937,-0.7904352351064343,59.09981972615879,54.63736368159952,0.351333155597323,-1.1273856969254128,43.66467296390238,25.53014847714061,0.5125572453663702,0.23876065041778483
8,Avenue 5,57.37370723666868,40.436982101542874,0.35607922864161246,0.08817466289556408,71.4924810054177,63.72081659645251,0.3217733887676355,-0.41581518915932625,67.78974960650082,59.709893744055414,0.3369039774440538,-0.44372214275474153,57.33260931421362,40.75059269237357,0.35192716356092674,0.08968001487863386
9,Dhaka WASA (367282274),39.396583235760325,27.019289452744356,0.3312865853350662,0.03210354030852547,58.458670336415004,54.62169180787844,0.16203672737901414,-1.1311285675582323,49.239316780949444,44.54743096754357,0.24610476932135153,-1.2151442098649095,38.932034437889136,27.13324706236055,0.3374125785534413,0.048073841826811514
10,Munna vai video games,122.27956072146053,96.00708980286659,0.42797471670254755,0.16221939333585267,147.8500625890023,136.01850463961847,0.274186106565961,-0.22480115864801475,137.20944331296624,126.27971824572943,0.4131785224891179,-0.0913230295846219,121.8109874989725,96.25254031630247,0.4322223715629016,0.17037692868528864
11,Udayan School road 14 no,61.39040369589834,40.14710580533203,0.3919070565388323,0.1204469903232438,96.40096211279132,89.98275268514801,0.30776161382914696,-1.1688213367381528,83.12127827082608,76.20436393050004,0.31326178315953523,-0.799678347373552,61.35846567935738,40.474061302723634,0.3904852508903547,0.12248549738333714
12,Jalladkhana Killing Field,22.516881733881814,16.209463940028133,0.3360914106718659,0.04012315514892162,22.472716848335512,18.789575695857604,0.2633796290377359,0.04388489059393541,21.02721327768763,15.092320486988687,0.1704785297864269,-0.5718233315749743,22.52833012189819,16.614754046350754,0.3177468002899791,0.03371052292729182
13,rabbani 2 (3734088700),74.14078079575036,51.65107150280571,0.746578956226682,0.551232279809777,99.01151320743509,84.54338501277986,0.5288060366743436,0.19965231009454265,86.69057806118293,74.9922503255629,0.7351669326801491,0.3476648860827002,75.0404090690552,53.336766828413744,0.7454703251852962,0.5508685391808361
14,yummy yummy (3711553347),90.42535523831154,54.35020626164337,0.4508432758324826,0.16843568597367087,149.96345057532804,141.40393351528658,0.2987170155897292,-1.2871057510844421,141.83072008848947,134.1741046717195,0.3341637067749577,-1.388767408518388,90.54921755879467,55.140279216666904,0.44876876543080046,0.1693025362265812
15,kazipara over bridge,200.3106049383814,155.00328154055407,0.4691472795827612,0.19423744523367392,249.9324263720189,220.59501727259132,-0.031056645719986654,-0.2544241511756862,238.65038217499256,212.07208263653973,0.3276330448256328,-0.14265956585790995,199.91685310997173,155.15232526012642,0.4687255350222273,0.19740211690947218
16,DESCO (367294607),16.462557912316147,10.223861656968879,0.5658676750914227,0.2903533469162002,17.114671527655275,13.468158740787326,0.4959473509623627,0.233018896551478,16.095230922094547,12.328556185029866,0.3026842428866162,-0.07126578444337395,16.58400497348855,10.69886384652057,0.4905984302146871,0.20970740693565715
17,BRTA building (422163806),55.17192998261987,32.392870033679976,0.26238083630621345,0.016833930052884916,90.73556215583875,86.0101308591575,0.2034990673006965,-1.6591669103832185,84.655012088079,79.58641844808287,0.1368425687995558,-1.470302942394956,56.067171780104005,34.03413605716934,0.2620547012324632,0.025222038015893955
18,National Bangla High School,34.13686229196065,22.183679454850015,0.6734789804498695,0.43431427921815613,42.330979177255806,34.751965812143965,0.5981570547558958,0.13014944523503202,30.847891401406955,24.5208801031629,0.5632658573054526,0.09060835517788846,33.7744139420829,22.08908344656097,0.6798214848877506,0.4459441931657372
