Date,29-05-2019
parameters,Sampling Rate,Sequence length,Prediction Length,Repeat,Is Continuous
values,1,120,30,False,False
,,HA,HA,HA,HA,SVR,SVR,SVR,SVR,SVR GRAPH,SVR GRAPH,SVR GRAPH,SVR GRAPH,ARIMA,ARIMA,ARIMA,ARIMA
Node Number,Node name,RMSE,MAE,COR,R2,RMSE,MAE,COR,R2,RMSE,MAE,COR,R2,RMSE,MAE,COR,R2
0,Mirpur 10 Circle,18.033334230736916,12.601420420566972,0.5520108678781972,0.29201178377568715,23.844485249952882,23.58834446523981,-0.4275832459374817,-0.23779826084740274,22.5711328082023,22.178632227758275,0.5412983518779925,-0.10664466488209956,18.052638555210173,12.675551311038937,0.550182232156391,0.29049519795466816
1,Mirpur 2 BS,36.34390024698303,23.453246194626956,0.4422061594980615,0.17779633214146806,48.012113741707715,42.56256609318232,0.4255096429380776,-0.43488798416396257,58.28928559266384,54.226122805810235,0.39698385220136223,-1.1215979518633072,36.503052693121646,23.789572196366393,0.43271841580934656,0.17057959221011443
2,Mirpur-11 Bus Stand,30.13619983772383,18.14916801809676,0.16859159537260365,-0.0014816978559679672,40.72454398073273,33.83786619153321,0.1523788412645063,-0.8288517518158531,43.16326823749356,37.888198951395054,0.15762445167033465,-1.0544457851774656,30.085759467937862,18.18436673896651,0.16489968083953196,0.0018679502545810855
3,Proshika More Bus Stop,31.16251441577088,17.575425573408793,0.5542192787181552,0.2897142866872183,34.50006039022503,26.073785203741732,0.4974129899187657,0.1294217654744999,35.160000693101374,26.898709745396264,0.47814213654537324,0.09163216943161356,31.585288410671353,17.925181767348736,0.537401541730494,0.27031101863364815
4,P.W.D Quarter Mosque,8.291695568099094,2.082204153870332,0.03396438856090612,-0.023593743638317566,8.247969867681928,1.1479115114027119,0.05563644094169388,-0.01282650295368315,6.760586864751706,1.2664760710071288,0.06377905326141453,0.002019467256184959,8.252638461127058,2.087139871051984,0.04856142508061691,-0.013973406610366057
5,Mirpur Benaroshi Polli Gate 1,90.19264995746883,60.201913214274704,0.31495708145103685,0.07793775466684427,123.20647158825744,113.45348902014146,0.3114098106542407,-0.7206200771272326,138.43907573859966,130.6361719481936,0.2941075871823416,-1.2091031816520017,90.00604178400202,60.32914345698648,0.3151979465829932,0.08174929255454977
6,Paris Road Mor,45.98160801021379,27.240069740569268,0.2905209605473843,0.057620507002054566,62.3694678882373,54.27657939329093,0.2764738547459717,-0.733810365407846,67.17342053262777,61.794158154307326,0.26708236211251307,-1.144432569699171,46.12993865057362,27.49205451799399,0.27851660611820345,0.05153071494168271
7,Mirpur College University,40.44941115040441,21.479076751652546,0.3777121355071787,0.09995822652594744,57.12279639114586,49.88677830779091,0.3082770030149114,-0.794969935719362,59.0671581879955,54.32024675781333,0.3333133596722613,-1.2397801181129857,40.54412450383889,21.747411510757328,0.3640131168061902,0.09573834915278623
8,Avenue 5,55.182613334537265,37.643238353127636,0.31090436372822217,0.07260271540302232,66.69736967141615,57.10444562855405,0.2955529674524075,-0.35481097556770913,71.46700502558528,63.7387552726309,0.3111646823188646,-0.5886952933568086,55.05932456388563,37.6899913669388,0.3109401594207975,0.07674206067291567
9,Dhaka WASA (367282274),35.0176614064181,21.96723210118564,0.27463424643797235,0.036609148493177424,46.843296106469914,41.47332543184644,0.24516659257948087,-0.723943913489205,52.348842230257226,47.745058110078595,0.2052991648226345,-1.4746119008733878,34.98981611952172,22.10577868868812,0.26805075786789606,0.03814067446555769
10,Munna vai video games,121.13506157459037,96.02116188008611,0.4222677771017997,0.16996898962577067,140.47607477818897,128.71638520927434,0.3541139247399939,-0.11624445993163679,138.1193231756375,126.92954980972306,0.4093204838058459,-0.10755829538461992,121.41926894567628,96.06946234841033,0.4178991854191891,0.16606957910047992
11,Udayan School road 14 no,61.24212002305151,40.42472051730017,0.2662000964815044,0.04489863206046285,85.10336751351414,76.26872135742349,0.24996522656726253,-0.8443465392244758,85.77694426427786,78.29249849101079,0.27509579277782986,-0.9205173617704876,61.446358088720324,40.68875904400946,0.2532530100009282,0.03851762092627864
12,Jalladkhana Killing Field,18.31463160751454,10.903860966205558,0.1361988349037868,-0.08176046317726016,22.767202512016492,18.07987063753562,0.0838386404559987,-0.6716835577540272,23.701256918117924,19.404461474758282,0.110474917920379,-1.136365248914898,18.332000462538478,11.073495039512482,0.11690805325232739,-0.08381323173888378
13,rabbani 2 (3734088700),86.39187436169226,62.58997945417476,0.6409264183989786,0.39026130566455497,102.46583925136788,88.78323152574775,0.5354112939804416,0.1422590069437838,95.17005573841385,83.74831874804303,0.6765824416461271,0.2162965261248776,88.17031778618255,63.813440932770895,0.6230843505872933,0.3656651936355536
14,yummy yummy (3711553347),90.34272973115279,52.17210510161635,0.30532692029596303,0.04752535596593099,132.80265939889455,123.30404489746932,0.2974529568786792,-1.0581667104229862,129.80903021664884,119.51715772116319,0.252511404386133,-1.0092744773819864,90.56416589846066,52.514352669384735,0.2921803746070028,0.04285047364854466
15,kazipara over bridge,206.57989345058093,162.53975137698748,0.4139979595841269,0.1548217252945976,244.58526547234285,216.46548756116454,0.22922207305974665,-0.18476661381633597,237.74566364233328,211.99312963040657,0.3364574892512102,-0.11943127339451931,207.81966146957743,163.64337394441046,0.40311826040616994,0.14464678343713744
16,DESCO (367294607),16.326759805977506,9.373096763349398,0.32068233313811156,0.012972498053196224,17.34597420810885,12.77937002530592,0.2724772945983422,-0.11410632333697324,19.67838010817507,18.198112241983704,0.1681686166184166,-0.7928574820569427,16.103893602090466,9.40325356943181,0.27849391638537774,0.01043991051011206
