Date,29-05-2019
parameters,Sampling Rate,Sequence length,Prediction Length,Repeat,Is Continuous
values,10,9,9,False,False
,,HA,HA,HA,HA,SVR,SVR,SVR,SVR,SVR GRAPH,SVR GRAPH,SVR GRAPH,SVR GRAPH,ARIMA,ARIMA,ARIMA,ARIMA
Node Number,Node name,RMSE,MAE,COR,R2,RMSE,MAE,COR,R2,RMSE,MAE,COR,R2,RMSE,MAE,COR,R2
0,Mirpur 10 Circle,18.916971644820222,13.10488809579444,0.45562362168324366,0.16498292404760473,23.974997981820543,23.73213880905152,-0.2896200600268072,-0.3412486246937865,23.357024370019968,23.08815799049381,0.42499545274205447,-0.24530795819708717,18.831937845542686,13.20188107334804,0.4587921585692903,0.17301449388626466
1,Mirpur 2 BS,41.21762129533,27.410409427022046,0.3188967806076257,0.004758753714065089,65.5914093093065,61.20218199061375,0.21599134200053174,-1.5203243871385226,52.018997040521384,46.99385325657365,0.3259889990106447,-0.6463003051352285,41.39853955118005,27.872402939159166,0.3039247801304181,-0.0039973302790103915
2,Mirpur-11 Bus Stand,32.986836014214866,20.362331842412548,0.09128579390278772,-0.15795009860233722,50.67117963931557,47.33554133312671,0.08661745044743463,-1.7323136445201532,45.39504231282151,40.418805801523796,0.10334570994905422,-1.258876050449484,32.69474877894948,20.378566301427842,0.09074292536217693,-0.13743906805303396
3,Proshika More Bus Stop,37.90809278777977,22.99151788638672,0.4343142318672001,0.09710590565822519,54.80009743363494,50.46237835821102,0.37734921545584105,-0.8868422994410587,44.38912021111067,38.974835755902966,0.36810517728328473,-0.29077012456606943,38.28768931574244,23.461391995785576,0.4152503956427148,0.07893292748164382
4,P.W.D Quarter Mosque,11.556615137927212,5.325931219444545,0.02873617285971519,-0.535263621906557,9.373964440624219,1.1298970536569206,0.002140755700765281,-0.01010904933837753,7.358597028583508,1.7263160683551022,0.05586949829828011,-0.034253590679611756,11.0869372731917,5.34382562638532,0.059566758023490596,-0.41300871110935766
5,Mirpur Benaroshi Polli Gate 1,103.95666443093889,71.56028577345968,0.18405087789991695,-0.1011136232419092,160.80397982643484,151.49794615271017,0.1915366273316032,-1.6346385960367997,151.8799677145262,143.79476746698435,0.22390377237846737,-1.581092676612971,102.5595707973975,71.21260073103902,0.19369661656022596,-0.07169345582912712
6,Paris Road Mor,54.106708862625375,33.62279860883794,0.14895428907041017,-0.14299165574086214,83.828724672298,79.38398358912791,0.16521219254408565,-1.743636311631224,73.89339742401509,69.13641607998443,0.19163686739803593,-1.4648383522376531,53.95478674508879,33.87032623131975,0.13627720559605083,-0.13627044691280843
7,Mirpur College University,51.511991246762776,33.08366195963834,0.26384664302728145,-0.13099836544737586,72.01782619825048,68.18758253727673,0.18488127000534155,-1.2106771254391222,68.8275683241631,65.47953608547014,0.23992889737366602,-1.7116371902969405,51.49170904882677,33.442039579450515,0.2422518549026568,-0.1318448895515989
8,Avenue 5,63.0583263619465,44.15704382281058,0.19389023436232003,-0.08678270614238537,82.00024034289201,74.79564886578255,0.196281979216563,-0.8377570171986664,75.92357886042393,68.54415882914331,0.2473504223023499,-0.7263169679847796,62.433332155557146,44.08661821827828,0.1981294116859482,-0.06534646224780816
9,Dhaka WASA (367282274),41.445358127423496,28.896312406515626,0.15884352332383392,-0.1392325023064933,67.00073168064897,63.7331518270102,0.08011104233290033,-1.9772798924138093,58.79375743158277,55.51001529852632,0.1722586099596227,-2.0216765359243025,41.088663341942734,29.018727863512176,0.15957203326658845,-0.11970753386767519
10,Munna vai video games,136.07574481591814,106.32863276544772,0.28846903680172564,-0.008447832283259071,160.70970323993296,147.61024590390545,0.25798835621281524,-0.4066180783174822,148.75125922468288,137.50334918100924,0.33747557485065854,-0.249641764074656,134.9376019756125,106.0177893975893,0.2926928298246716,0.008397963997913371
11,Udayan School road 14 no,70.16274180843037,47.55481096037447,0.1784929038558016,-0.11573825888469758,108.50757511851367,102.64869501833294,0.17842224586363592,-1.6685130913783262,98.49627768276511,92.55260520385055,0.23153197688118513,-1.420875674404385,69.56331650451202,47.62550376832567,0.1801085703693648,-0.09673278676932884
12,Jalladkhana Killing Field,21.36004261780373,15.183224144311035,0.0643100838124517,-0.4519335373462343,21.839940867483268,20.17641865745525,0.02497414208192667,-0.5179079076665998,22.703807123851913,19.962747943467615,0.08000452697963029,-0.8482087673504712,21.154443031862534,15.401108685727207,0.035191783339848424,-0.4239606021787019
13,rabbani 2 (3734088700),103.45631804826844,76.87591328926125,0.49247535608153203,0.14651958509827467,120.17438049226737,105.48282203346783,0.21432465702240766,-0.15160437875704424,111.1906294137947,99.10929945598394,0.4924001504583667,-0.050920972210352744,104.92747358855112,78.40047844382241,0.4771920743056311,0.13109451886198387
14,yummy yummy (3711553347),106.21966084954448,67.4451406617996,0.16387021924055503,-0.17874403237282932,158.6314797751338,150.59081301864484,0.13722173195430357,-1.6289869918901543,152.86505290167847,145.33464965293533,0.1495340050531567,-1.6775727653773491,105.90460279929148,68.0605638113275,0.15477151911186615,-0.17057431712007864
15,kazipara over bridge,226.57310825076846,176.71649541902846,0.292781770385796,-0.019031609975079133,248.30831439126726,219.54505065735137,-0.08930874931526704,-0.22392119105751895,243.1465841765364,215.38428173023556,0.22227823084655468,-0.1728881527661188,226.3329279200886,177.3758158573206,0.28561260086998763,-0.016837632864223684
16,DESCO (367294607),19.837227400368597,13.012696033392041,0.16867685574327898,-0.37549440664442746,17.6254191324953,15.056085986770327,0.0744470231946359,-0.08586489171684697,19.803937662630766,18.08068309480119,0.07205096017371697,-0.6736423842362746,19.173728308979637,12.887777576189025,0.1145491761670517,-0.3135657544333794
17,BRTA building (422163806),60.91770612229265,37.1859918135419,0.06600980738731344,-0.1858068380296911,104.14784953838935,99.17245276548002,0.062408879648743594,-2.4659914054680483,97.37042917404561,92.73988814341654,0.06576998360229573,-2.1688972070403993,60.609007552420564,37.90707558018334,0.06571471210633556,-0.161417072455464
18,National Bangla High School,45.53088711601911,28.440104437806898,0.3497863889600624,-0.06085704919227086,46.9028647142424,39.51417852571821,0.34282296355104225,-0.12575369393546354,32.78763341716681,24.2722679922345,0.40095043851070156,0.023977861547113677,46.16647785506419,29.294244347775948,0.3228668013496809,-0.09059036124073039
19,Shiyal Bari More Bus Stop,26.715380259214676,14.814137424316215,0.04413998172701651,-0.335265524457278,28.475067894757213,24.211920391103234,0.053208692270510886,-0.516961127921745,27.661061751188594,23.39881569743934,0.056672417728715334,-0.49429029453837847,26.203202600140145,14.810408145563965,0.047300355967002015,-0.2796678881067147
20,BRAC Bank(4322832702),33.79459748463795,27.33564936149976,0.12218918116002031,-0.1333474148143814,37.142613713633594,34.93369686599358,0.13290940751942376,-0.36903145121264513,35.80519213728476,33.511170714206465,0.1417884989626456,-0.2941618511721138,33.342615716163785,27.28515972485751,0.1265565931738236,-0.1030238175851903
21,Eye hospital (3740064551),41.6606969358634,31.761315321581712,0.30111913574877086,-0.0658216780127332,44.14623853508912,40.49031608837595,0.19407317407968233,-0.19679260917539287,39.03901854785438,34.39363375340229,0.294453077872139,0.02772002396313844,41.48989588969724,31.996611879937376,0.29429190556574014,-0.056831508382225504
22,Popular Diagnostic Center(4579879715),83.99336446749734,68.81661061733136,0.3064265402246469,0.010342255573449921,88.73274608636389,79.27146757484817,0.2586068523845707,-0.10449286886332221,85.68277086223105,76.28973186872852,0.28653266402317656,-0.0295692884767782,83.16913761680868,68.4250243750547,0.3122393914753481,0.02973555845657605
23,Unicare Pharma (3810905497),87.64672693813176,59.13202262179222,0.18266984077230217,-0.09741482165296089,134.44100472250926,126.51626923427563,0.17366548127553677,-1.5820396990447603,127.71790186860561,119.68692286056786,0.18689149810090458,-1.489516206277548,86.77234829160696,58.98596593097656,0.18681209082969713,-0.07530011793667257
24,Senpara Parbata,158.15473725976022,113.33391836249257,0.6311033020882132,0.3497455030485189,229.92665602644834,204.6371792426911,-0.1984256528077485,-0.3743508031472276,209.83188465015763,186.0628015550939,0.5332105653663066,-0.1609948762037352,161.04925853407184,115.39306610268649,0.6148811131603128,0.32575409813112344
25,Janata Housing Road (349875110),59.23382086180834,41.5378251358453,0.05894719615541749,-0.18362405953741634,78.82733926844506,72.52740149424777,0.03101342497257964,-1.0961773532965773,76.14938661901257,69.77697950615705,0.05964086493087918,-1.009735261725151,58.607806057756086,41.41868293058212,0.05962926323187464,-0.15770736630927296
26,22 Borobagh (678085727),80.17081086880722,54.20864628126491,0.2542928283465436,-0.05969920100422854,122.36618456212096,112.65962529837067,0.1006441554837139,-1.46872600581505,115.69776236764596,106.36216405309176,0.24317404664754175,-1.2571604173814888,79.48993858734875,53.95215605649184,0.2585230592215729,-0.04167384934157403
27,walton showroom (4597572393),139.4540489319165,111.7754679357999,0.21612857023641763,-0.05156229954011127,163.35064560300114,152.64981657148505,0.2138003702541672,-0.4428276672644036,154.1516380406064,144.89376525380789,0.2134300601680306,-0.3014465798040453,138.51942417454174,111.8070932831212,0.2147931675508276,-0.0376126632267193
28,Mirpur 14 (4583693489),21.395186549217705,8.567215964312432,0.18391935359636152,-0.17240410271665585,33.06004934598134,31.556046386715387,0.1399784173078928,-1.7993175659949787,27.794024998807494,24.808221338674976,0.11756564706264802,-1.098427576844172,21.523354099767104,8.767460992292415,0.15865453282623745,-0.18520835645037637
29,Salimullah Homeo Clinic(4331663837),43.693429958135575,31.714387513679966,0.1761354877387334,-0.07949822744441382,58.27285046280061,54.71497686985634,0.15153411809454928,-0.9200926346050964,57.62521610941196,53.9184035962182,0.16649107753044853,-1.0485771974672398,43.355419510986536,31.665807307434786,0.1722819345964708,-0.062633658256678
30,9 no. (521883650),40.09744926225524,30.07572225599234,0.09047125831039518,-0.18336670707476999,49.066196075329906,47.55648239870551,0.06895205605353583,-0.7719466159569723,46.437381145855824,44.17260248935181,0.1318728811765459,-0.7729535069400599,39.07535159759018,29.775813996238526,0.10171015564620609,-0.14572924846051238
